"name","genres","popularity","related_artists"
"Cyber Soul","['trap beats']",22,"['ZLZL', 'Charley Hewits', 'ZooLoo One']"
"Daithí","['irish pop']",31,"['Jacana People', 'Model Man', 'boerd']"
"STAYC","['k-pop', 'k-pop girl group']",61,"['SEULGI', 'fromis_9', 'Red Velvet']"
"ZooLoo One","['trap beats']",28,"['ZLZL', 'Charley Hewits', 'Polis Sitz']"
"Paula Dalla Corte","['talentschau']",33,"['Magdalena Wawra', 'Lara Hulo', 'MELE']"
"JEON SOMI","['k-pop']",63,"['HWASA', 'IVE', 'ITZY']"
"ZLZL","['trap beats']",29,"['Polis Sitz', 'Fadez N Riser', 'ZooLoo One']"
"Toosii","['north carolina hip hop']",68,"['Rod Wave', 'Lil Durk', 'Fridayy']"
"Lost Sky","['gaming edm']",61,"['Chris Linton', 'Unknown Brain', 'Jex']"
"Memoreece","['trap beats']",20,"['Mars Door', 'Polis Sitz', 'Pink Oak']"
"Jon Hopkins","['electronica', 'intelligent dance music']",66,"['Beverly Glenn-Copeland', 'Ólafur Arnalds', 'Vylana']"
"Guidolain beats","['lo-fi jazzhop']",44,"['Civin', 'Sam Cross', 'Lotus Beats']"
"Chase Atlantic","['alternative r&b']",83,"['The Neighbourhood', 'Isabel LaRosa', 'Chris Grey']"
"Gzuz","['deep german hip hop', 'german hip hop', 'hamburg hip hop']",73,"['Bonez MC', 'Maxwell', 'RAF Camora']"
"kosmikk","['study beats']",27,"['Deusdosol', 'Jake Jurant', 'darecloud']"
"CeeLo Green","['atl hip hop', 'pop rap']",66,"['Will Smith', 'Justin Timberlake', 'Robin Thicke']"
"Kordhell","['drift phonk']",72,"['MoonDeity', 'MUPP', 'Dxrk ダーク']"
"Yamato Ensemble","['chinese traditional', 'japanese traditional', 'shakuhachi']",27,"['Aiko Hasegawa', 'Michio Miyagi', 'Satomi Saeki']"
"BewhY","['k-rap']",50,"['Simon Dominic', 'Woodie Gochild', 'BLOO']"
"FloyyMenor","['reggaeton chileno']",85,"['Cris Mj', 'Lewis Somes', 'LOUKI']"
"K.I.Z","['german hip hop']",67,"['Tarek K.I.Z', 'Alligatoah', 'Mehnersmoos']"
"DJ KridUNG","['sped up']",47,"['DJ Michael Double', 'studiojenna', 'ONIBI']"
"Sheppard","['australian indie', 'australian pop', 'folk-pop']",61,"['WALK THE MOON', 'American Authors', 'Train']"
"Sexyy Red","['trap queen']",77,"['Flo Milli', 'GloRilla', 'JT']"
"8D Lofi World","['8d']",27,"['Jelina Felano', '8D Audio Project', 'Shake Music']"
"quickly, quickly","['chillhop', 'lo-fi beats', 'portland hip hop']",42,"['weird inside', 'Joey Pecoraro', 'Jinsang']"
"New Hope Club","['boy band']",51,"['Johnny Orlando', ""Why Don't We"", 'AJ Mitchell']"
"Akano","['otacore']",55,"['Linked Horizon', 'Miura Jam', 'Berioska']"
"TheFatRat","['speedrun']",66,"['Anjulie', 'Laura Brehm', 'Slaydit']"
"Sonny Side Up","['chill beats']",20,"['44 Ardent', 'Very Yes', 'M!NT ']"
"g3ox_em","['gym phonk']",59,"['INTERWORLD', 'phonk.me', 'MoonDeity']"
"AJ Mitchell","['alt z', 'singer-songwriter pop', 'teen pop']",55,"[""Why Don't We"", 'John K', 'shy martin']"
"Jay Filson","['acoustic cover']",30,"['Ryan Fine', 'Hope Morgan', 'Adina V']"
"Tinie Tempah","['dance pop', 'grime', 'pop rap']",64,"['Example', 'Martin Solveig', 'Rudimental']"
"Nightcore by Halocene","['nightcore']",31,"['Nightcore Cene', 'Nightcore Hits', 'Nightcore Red']"
"tripleS","['k-pop girl group']",62,"['fromis_9', 'Billlie', 'CHUU']"
"WayV","['chinese idol pop', 'k-pop']",61,"['TAEMIN', 'NCT 127', 'NCT U']"
"Y Phụng","['vietnamese pop']",22,"['Băng Tâm', 'The Son', 'Thiên Kim']"
"The Wanted","['boy band', 'dance pop', 'pop', 'post-teen pop']",65,"['Olly Murs', 'Taio Cruz', 'Mike Posner']"
"Tom Gregory","['uk pop']",57,"['Conor Byrne', 'Nico Santos', 'ILIRA']"
"Kanii","['bedroom r&b', 'krushclub', 'sped up']",68,"['9lives', 'Bossa', 'Nimstarr']"
"W&W","['big room', 'dutch house', 'dutch trance', 'edm', 'electro house', 'pop dance', 'progressive electro house']",74,"['AXMO', 'Timmy Trumpet', 'Dimitri Vegas & Like Mike']"
"Jonah Kagen","['singer-songwriter pop']",60,"['Vincent Lima', 'Chance Peña', 'Hazlett']"
"Charles Hewits","['trap beats']",20,"['Fadez N Riser', 'ZLZL', 'Polis Sitz']"
"Eden","['banda', 'corrido', 'musica mexicana', 'norteno', 'sierreno']",76,"['Grupo Firme', 'Gerardo Coronel', 'Alfredo Olivas']"
"Koven","['chillstep', 'melodic dubstep']",56,"['MUZZ', 'Delta Heavy', 'Andromedik']"
"Blake Rose","['australian electropop', 'singer-songwriter pop']",49,"['Harry Hudson', 'Greyson Chance', 'Zachary Knowles']"
"Harris Cole","['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",87,"['Major Lazer', 'David Guetta', 'Ellie Goulding']"
"Phillip Phillips","['folk-pop', 'neo mellow', 'pop rock']",62,"['American Authors', 'Andy Grammer', 'Train']"
"Nara Gilberto","['cover acustico']",32,"['Xochi Krausse', 'Roberta Loki', 'Jenny Thorn']"
"Lola Young","['uk pop']",64,"['The Last Dinner Party', 'Rachel Chinouriri', 'Royel Otis']"
"CHANYEOL","['k-pop']",62,"['CHEN', 'HEIZE', 'HA SUNG WOON']"
"Coogie","['k-rap']",50,"[""BE'O"", 'ASH ISLAND', 'Woo']"
"Marta Jobim","['chill guitar']",36,"['New Years Project', 'Regina Costa', 'Macy Ellen']"
"Beast","['alternative rock', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock', 'rock']",70,"['Rage Against The Machine', 'Public Enemy', 'Run–D.M.C.']"
"RADWIMPS","['j-pop', 'j-rock', 'visual kei']",74,"['OFFICIAL HIGE DANDISM', 'milet', 'Kenshi Yonezu']"
"Nathalie J","['sleep']",42,"['Juno Reed', 'Monet Benitez', 'Pitouu']"
"Against The Current","['neon pop punk', 'pixie', 'pop punk']",64,"['Mako', 'League of Legends', 'Cailin Russo']"
"Searows","['indie pop', 'modern indie folk']",61,"['runo plum', 'Delaney Bailey', 'Philip Brooks']"
"Boom","['jam band']",44,"['Josh Taylor', 'The Polish Ambassador', 'Lotus ']"
"Barry Can't Swim","['jazz house']",65,"['DJ Seinfeld', 'Joy Anonymous', 'Duskus']"
"Sayulita","['sleep']",35,"['Aiyden', 'Jordan Beggs', 'Le Palade']"
"DPR LIVE","['korean r&b']",61,"['DEAN', 'pH-1', 'Hoody']"
"Alberto Ciccarini","['tropical house']",54,"['Poul', 'Raphael DeLove', 'Jethro']"
"Charley Hewits","['trap beats']",22,"['ZooLoo One', 'ZLZL', ""Fathomist B't""]"
"Blasterjaxx","['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",62,"['Bassjackers', 'KAAZE', 'Timmy Trumpet']"
"Astrid S","['alt z', 'norwegian pop', 'pop', 'uk pop']",64,"['Julia Michaels', 'Emelie Hollow', 'Sasha Alex Sloan']"
"Yonatan Awate","['sleep']",43,"['Najma Wallin', 'Koby Laver', 'Minik Knudsen']"
"Leony","['german pop']",67,"['twocolors', 'YouNotUs', 'Glockenbach']"
"Jordan Maxwell","['lo-fi beats', 'lo-fi chill']",34,"['Floreyyyy', ""Lo'fi Boy"", 'TSUKI']"
"Phoenikz Avtaniz","['lo-fi chill']",5,"['Yazoke', '247Numb', 'Zach Sutton']"
"Sarcastic Sounds","['lo-fi chill', 'sad lo-fi']",59,"['Snøw', 'Rxseboy', 'Skinny Atlas']"
"Thomas Day","['gen z singer-songwriter', 'singer-songwriter pop']",55,"['Zach Hood', 'Daniel Seavey', 'Alex Sampson']"
"TWICE","['k-pop', 'k-pop girl group', 'pop']",79,"['Red Velvet', 'IVE', 'TOMORROW X TOGETHER']"
"Duke Dumont","['edm', 'house', 'pop dance', 'progressive house', 'uk dance']",67,"['Route 94', 'Disclosure', 'Steve Angello']"
"Ronisia","['r&b francais']",58,"['Kim', 'Joé Dwèt Filé', ""SenSey'""]"
"SHOWNU X HYUNGWON (MONSTA X)","['5th gen k-pop']",36,"['8TURN', 'THE NEW SIX', 'JOOHONEY']"
"Barnes Blvd.","['lo-fi beats']",46,"['Idealism', ""j'san"", 'mommy']"
"TSHA","['uk house']",53,"['Joy Anonymous', 'LP Giobbi', 'Romy']"
"sagun","['lo-fi chill', 'sad lo-fi']",52,"['Timmies', 'itssvd', 'Shiloh']"
"Jamie Miller","['pop soul', 'singer-songwriter pop']",67,"['elijah woods', 'Caleb Hearn', 'Henry Moodie']"
"Hailee Steinfeld","['pop']",69,"['Grey', 'Alessia Cara', 'Nick Jonas']"
"TAEYANG","['k-pop', 'korean r&b']",64,"['Crush', 'BSS', 'IU']"
"deadmau5","['canadian electronic', 'complextro', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",68,"['Kaskade', 'NERO', 'Gary Go']"
"Trio Musical","['bossa nova cover']",34,"['Bossa de Carnaval', 'Brothers of Bossa', 'Summer Cocktail Crew']"
"Kat Dahlia","['hip pop', 'miami hip hop']",53,"['Alex & Sierra', 'Alessia Cara', 'gnash']"
"Chris James","['singer-songwriter pop']",60,"['Joseph Tilley', 'Mason Murphy', ""we're ok!""]"
"Marc Benjamin","['big room', 'dutch edm', 'slap house']",50,"['Harrison', 'Hanne Mjøen', 'Sam Gray']"
"He Is We","['alternative pop rock', 'neon pop punk', 'pixie', 'washington indie']",53,"['The Fray', 'MIIA', 'Kat Dahlia']"
"Beatrice","['schlager']",53,"['Maite Kelly', 'Michelle', 'Nik P.']"
"Minik Knudsen","['sleep']",41,"['Koby Laver', 'Yonatan Awate', 'Mjuk']"
"SHRK","['lo-fi chill', 'sad lo-fi']",53,"['Unclenathannn', 'prxz', 'itssvd']"
"The Proclaimers","['celtic rock', 'scottish rock']",63,"['Katrina & The Waves', 'Björn Skifs', 'Blue Swede']"
"NightcoreMuzzic & TommyMuzzic","['sped up']",65,"['Lewis Hanton', 'Tazzy', '3slow2']"
"TommyMuzzic","['sped up']",65,"['Lewis Hanton', 'Tazzy', '3slow2']"
"AJR","['pov: indie']",73,"['Panic! At The Disco', 'American Authors', 'lovelytheband']"
"Dropkick Murphys","['boston punk', 'boston rock', 'celtic punk', 'celtic rock', 'punk']",62,"['Flogging Molly', 'The Real McKenzies', 'The Rumjacks']"
"Unknown Brain","['gaming edm']",58,"['Lost Sky', 'Marvin Divine', 'Sara Skinner']"
"Beatriz e Lucas","['bossa nova cover']",29,"['Bossa de Carnaval', 'Summer Cocktail Crew', 'Ted Leener Band']"
"MY FIRST STORY","['j-pop', 'j-rock', 'japanese post-hardcore']",63,"['SPYAIR', 'milet', 'Aimer']"
"9smkr","['lo-fi chill', 'sad lo-fi']",44,"['LUUV.', 'ProdBySunny', 'AXLEH']"
"Lucky Twice","['bubblegum dance', 'sped up']",51,"['Roy Bee', 'PAYWALL', 'Balphegxr']"
"Sunset & Highland","['acoustic chill']",33,"['Tore', 'Maygen Lacey', 'Simon Samaeng']"
"Ski Aggu","['german hip hop']",74,"['$OHO BANI', 'Paul', '01099']"
"The Kolors","['italian adult pop', 'italian pop']",61,"['BigMama', 'Alessandra Amoroso', 'Annalisa']"
"Frawley","['alt z', 'singer-songwriter pop']",51,"['Jillian Rossi', 'Rachel Grae', 'Andi']"
"Forest Blakk","['singer-songwriter pop']",63,"['Caleb Hearn', 'Clinton Kane', 'Cian Ducrot']"
"Alex Sampson","['singer-songwriter pop']",55,"['Daniel Seavey', 'Thomas Day', 'Jessica Baio']"
"heyden","['american primitive', 'experimental guitar', 'pastoral']",33,"['Six Organs Of Admittance', 'Bill MacKay', 'North Americans']"
"Project AER","['ambient guitar', 'lo-fi study']",51,"['Krynoze', 'Bcalm', 'Late Night Tones']"
"VAL","['video game music']",66,"['Grabbitz', 'HEARTSTEEL', 'ARB4']"
"Huỳnh Phi Tiễn","['vietnamese pop']",27,"['Bảo Yến', 'Thái Châu', 'Vũ Khanh']"
"_91nova","['trap beats']",38,"['A P O L L O', 'Toby Tranter', 'Damma Beatz']"
"BAILE","['vapor soul']",35,"['Jesse Kendal', 'Omfeel', 'Lake Turner']"
"PLÜM","['new french touch']",66,"['MR TOUT LE MONDE', 'Queen D', 'Trinix']"
"Hiroe Yonekawa","['koto']",22,"['Megumi Yonekawa', 'Chikatoyo Tsujimoto', 'Masumi Yonekawa']"
"THE ORAL CIGARETTES","['anime', 'j-poprock', 'j-rock', 'japanese indie rock']",60,"['BLUE ENCOUNT', 'QUEEN BEE', '須田景凪']"
"Deichkind","['german pop', 'hamburg hip hop']",55,"['Fettes Brot', 'Seeed', 'Jan Delay']"
"Adèle & Robin","['french pop']",31,"['Basile Palace', 'DAYSY', 'Luns']"
"Francis Cabrel","['chanson', 'french pop']",62,"['Renaud', 'Johnny Hallyday', 'Axelle Red']"
"Nilusi","['french pop', 'variete francaise']",30,"['Wamen', 'Candice', 'Djebril Slatni']"
"Séleste","['french pop']",26,"['Dorely', 'Manon Vuoko', 'JADE']"
"LISA","['k-pop']",84,"['JENNIE', 'ROSÉ', 'KATSEYE']"
"kei","['contemporary country', 'country', 'country road']",71,"['Tim McGraw', 'Thomas Rhett', 'Blake Shelton']"
"Matt Hansen","['gen z singer-songwriter', 'singer-songwriter pop']",72,"['Alexander Stewart', 'Zach Hood', 'Alex Warren']"
"iKON","['k-pop', 'k-pop boy group']",60,"['EXO', 'Wanna One', 'WINNER']"
"로피 뮤직","['lo-fi cover']",30,"['kpop but lofi', 'ikiru.', 'Cotton Vibe']"
"ZWE1HVNDXR","['ukrainian phonk']",68,"['yatashigang', 'xxanteria', 'CURSEDEVIL']"
"La Fève","['french hip hop']",64,"['BU$HI', 'HOUDI', 'Jolagreen23']"
"ONEUS","['k-pop', 'k-pop boy group']",53,"['CIX', 'SF9', 'THE BOYZ']"
"Palito Ortega","['cancion melodica', 'mexican rock-and-roll', 'pop romantico', 'ranchera']",55,"['Leonardo Favio', 'Miguel Gallardo', 'Sabú']"
"Billie Marten","['british singer-songwriter', 'indie anthem-folk']",57,"['Fenne Lily', 'Lucy Rose', 'Angelo De Augustine']"
"Daniela Andrade","['canadian contemporary r&b', 'folk-pop']",56,"['Kina Grannis', 'Imaginary Future', 'Haley Reinhart']"
"Les sœurs Boulay","['french indie folk', 'indie quebecois', 'montreal indie']",39,"['Ingrid St-Pierre', 'Fred Pellerin', 'Louis-Jean Cormier']"
"Zaho de Sagazan","['french pop', 'nouvelle chanson francaise']",63,"['Aliocha Schneider', 'Clara Ysé', 'Waxx']"
"Safia Nolin","['auteur-compositeur-interprete quebecois', 'canadian folk', 'canadian indie folk', 'indie quebecois']",39,"['Étienne Coppée', 'Philémon Cimon', 'Caroline Savoie']"
"Cattle & Cane","['folk-pop', 'north east england indie']",31,"['Colder Shoulders', 'Big Love and Little Hollywood', 'Ainslie Wills']"
"Ninajirachi","['aussietronica']",43,"['jigitz', 'DJ_Dave', 'Tsu Nami']"
"Darcie Roman","['sleep']",33,"['Jay Belshaw', 'Aari Kumar', 'Pitouu']"
"nrg","['dembow dominicano']",64,"['Jezzy', 'Tivi Gunz', 'Treintisiete']"
"Qumu","['lo-fi vgm', 'pixel', 'vgm remix']",53,"['The Greatest Bits', 'Super Mario 64', 'GMB Sound Team']"
"Pxrselow","['rap calme']",38,"['Yonis', 'Willyod', 'Karma']"
"Mentissa","['french pop']",61,"['Slimane', 'Louane', 'Vianney']"
"LIONE","['melodic dubstep', 'pop edm']",36,"['Outwild', 'Disero', 'Matte']"
"Elsei","['focus beats']",28,"['Laure-l', 'Botram', 'Promenade']"
"Jiang Xiao-Qing","['chinese traditional']",37,"['Shao Rong', 'Jia Peng Fang', '贾鹏芳']"
"Morpheuz","['german hip hop', 'german trap']",54,"['DANO', 'IBRA', 'Lio']"
"Akın Sevgör","['turkish electronic']",32,"['Cihangir Aslan', 'The Flabbies', 'Monday in Neptune']"
"Pearl Melendez","['sleep']",44,"['Eoforwine', 'Jay Belshaw', 'Manny Chu']"
"Kenshi Yonezu","['anime', 'j-pop']",76,"['ヨルシカ', 'King Gnu', 'OFFICIAL HIGE DANDISM']"
"Mente","['corrido']",61,"['Grupo Selectivo', 'Panchito Arredondo', 'Grupo Clasificado']"
"D-Platform","['trap beats']",22,"['Slim Rex', 'Lindsey Leblanc', 'Hybrid Vibrations']"
"Dermot Kennedy","['folk-pop', 'irish pop', 'uk pop']",71,"['Tom Walker', 'Freya Ridings', 'Dean Lewis']"
"Canyon City","['acoustic pop', 'indie anthem-folk', 'indiecoustica', 'modern indie folk']",45,"['Joshua Hyslop', 'Tom Speight', 'Imaginary Future']"
"Colin & Caroline","['acoustic cover']",46,"['Megan Davies', 'The Mayries', 'Anchor + Bell']"
"LA Nightcore","['hands up', 'nightcore']",51,"['Nightcore Reality', 'NIVIRO', 'LA Nightcore']"
"Jenny Thorn","['cover acustico']",39,"['Xochi Krausse', 'Scottie', 'Beatrice']"
"マルシィ","['japanese teen pop']",61,"['川崎鷹也', '音田 雅則', 'wacci']"
"Indila","['french pop']",72,"['Stromae', 'Alexander Rybak', 'Yseult']"
"skyemane","['sped up']",61,"['brown eyed girl', 'Sapphink', 'Scammacist']"
"Ashley Kutcher","['alt z', 'gen z singer-songwriter']",56,"['Rachel Grae', 'Jillian Rossi', 'Jessica Baio']"
"Selena Gomez & The Scene","['pop']",69,"['Demi Lovato', 'Katy Perry', 'Britney Spears']"
"Crush","['j-metal']",55,"['Tony Harnell', 'Tomoya Ohtani', 'Ted Poley']"
"IU","['k-pop', 'pop']",71,"['AKMU', 'TAEYEON', 'BOL4']"
"Four Tet","['electronica', 'folktronica', 'indietronica', 'intelligent dance music', 'trip hop']",64,"['Jamie xx', 'Overmono', 'Caribou']"
"Chelsea Cutler","['alt z']",67,"['Jeremy Zucker', 'Alexander 23', 'Blake Rose']"
"Swattrex","['indian lo-fi', 'punjabi lo-fi']",51,"['Kedrock', 'Sd Style', 'Bollywood Lofi']"
"Pietro Lombardi","['german pop']",51,"['Sarah Engels', 'Vanessa Mai', 'K-Fly']"
"Donner","['contemporary r&b', 'r&b', 'urban contemporary']",56,"['Case', 'Jaheim', 'Dru Hill']"
"Devon Rea","['lo-fi sleep', 'lo-fi study']",50,"['fnonose', 'Banks', 'steezy prime']"
"NTO","['deep euro house', 'minimal melodic techno', 'new french touch']",59,"['Worakls', 'Stereoclip', 'Joachim Pastor']"
"Hunter Hunted","['hopebeat', 'la indie']",24,"['Royal Tongues', 'Kid Runner', 'Royal Teeth']"
"ILLIT","['5th gen k-pop']",75,"['LE SSERAFIM', 'aespa', 'KISS OF LIFE']"
"Starrysky","['chanson virale']",30,"['Myu-Chan', 'Yuna', 'CYRILmp4']"
"Lama House","['background music']",41,"['Trevor Kowalski', 'Arelius', 'Arden Forest']"
"MEOVV","['hong kong indie']",14,"['Midnight Jogging Club', 'Sunsat', 'DORI']"
"sokodomo","['k-rap']",43,"['Woo', 'Layone', 'Mudd the student']"
"INTERWORLD","['phonk brasileiro']",68,"['MoonDeity', 'g3ox_em', 'phonk.me']"
"CHANGMO","['k-rap', 'korean r&b']",57,"['JUSTHIS', 'Sik-K', 'Leellamarz']"
"S3BZS","['phonk brasileiro']",66,"['Mc Menor Do Alvorada', 'TRASHXRL', '6YNTHMANE']"
"Michou","['maloya', 'sega']",17,"['Casimir Létang', 'Alain Péters', 'Daniel Forestal Et Sa Guitare']"
"SISTAR","['k-pop', 'k-pop girl group']",53,"[""Girl's Day"", 'Apink', 'miss A']"
"Mabel","['pop', 'uk pop']",66,"['Rita Ora', 'MNEK', 'Sigala']"
"Muni Long","['indie r&b']",70,"['Coco Jones', 'Kehlani', 'Keyshia Cole']"
"Jugglerz","['jamaican dancehall']",54,"['Summer Cem', 'Samra', 'NOAH']"
"Mrs. GREEN APPLE","['anime rock', 'j-pop', 'j-rock']",81,"['back number', 'OFFICIAL HIGE DANDISM', 'Da-iCE']"
"Peak Twilight","['lo-fi study']",43,"['Osaki', 'Kinissue', 'møndberg']"
"Tundra Beats","['lo-fi beats']",46,"['Pacific', 'Billy Hammer', 'Bequem']"
"COIN","['pov: indie']",63,"['Hippo Campus', 'Bad Suns', 'Lostboycrow']"
"LANY","['la pop', 'opm']",79,"['Lauv', 'NIKI', 'HONNE']"
"Lukas Graham","['danish pop', 'scandipop']",71,"['Ed Sheeran', 'Shawn Mendes', 'Passenger']"
"PianoDeuss","['anime piano']",46,"['Torby Brand', 'HalcyonMusic', 'Fonzi M']"
"Big Shaq","['london rap']",43,"['Desiigner', 'Zayion McCall', 'Zay Hilfigerrr']"
"Yung Snapp","['italian hip hop']",62,"['MV Killa', 'VillaBanks', 'SLF']"
"D.O.","['k-pop']",67,"['HEIZE', 'WENDY', 'CHEN']"
"Ghetto Phénomène","['french hip hop', 'pop urbaine', 'rap marseille']",47,"['Benab', 'AM La Scampia', 'SAF']"
"Yvois","['nz electronic']",15,"['Owari', 'Hypernatural', 'Duren']"
"Vandelux","['stutter house']",60,"['TEEMID', 'Jerro', 'Leo Stannard']"
"Mayo","['russian drill', 'russian hip hop', 'russian trap']",60,"['OG Buda', 'Платина', 'LIL KRYSTALLL']"
"Maisie Peters","['alt z', 'uk pop']",64,"['Dylan', 'Taylor Bickett', 'Holly Humberstone']"
"THE ANXIETY","['modern alternative pop']",59,"['Tyler Cole', 'WILLOW', 'Ritt Momney']"
"DAY6","['k-pop', 'k-pop boy group']",71,"['NCT DREAM', 'BAEKHYUN', 'NCT 127']"
"Haley Joelle","['alt z', 'gen z singer-songwriter']",50,"['Avery Lynch', 'BLÜ EYES', 'Katherine Li']"
"Dave","['jam band', 'neo mellow', 'pop rock']",65,"['Dave Matthews', 'Tim Reynolds', 'Blues Traveler']"
"Backyard Ballet","['trap beats']",19,"['squeezy X', 'Blu Beats', 'ZLZL']"
"KISS OF LIFE","['5th gen k-pop', 'k-pop girl group']",74,"['aespa', 'LE SSERAFIM', 'NAYEON']"
"Atlas","['lo-fi rap']",42,"['Samsa', 'afternoon', 'love-sadKID']"
"mAKICOFFFFF","['japanese electropop', 'pov: indie']",62,"['Maretu', 'ぐちり', 'Parsley Onuma']"
"Kelis","['dance pop', 'hip pop', 'neo soul', 'urban contemporary']",64,"['Missy Elliott', 'Nelly Furtado', 'Eve']"
"Tim Hughes","['christian music', 'uk worship', 'world worship']",42,"['Aaron Shust', 'Phillips, Craig & Dean', 'Jadon Lavik']"
"Vicetone","['edm', 'electro house', 'pop dance', 'progressive electro house']",64,"['Cozi Zuehlsdorff', 'Karra', 'K-391']"
"URCHN","['lo-fi jazzhop']",30,"['im.fine', 'LoFiPøwder', 'clay house']"
"Shun","['ambeat']",54,"['Yakkle', 'Pase Rock', 'Nujabes']"
"Flo Milli","['viral rap']",74,"['Ice Spice', 'Sexyy Red', 'JT']"
"Current Joys","['lo-fi indie', 'pov: indie']",72,"['Dream, Ivory', 'salvia palth', 'Eyedress']"
"Griefcake","['trap beats']",16,"['Pink Oak', 'Electro Ponzu', 'Lushi']"
"Chris Brown","['r&b', 'rap']",88,"['Jeremih', 'USHER', 'DJ Khaled']"
"John Vincent III","['modern indie folk']",62,"['Gregory Alan Isakov', 'Yoke Lore', 'River Whyless']"
"Sơn Tuyền","['vietnamese bolero', 'vietnamese pop']",27,"['Bảo Yến', 'Huỳnh Phi Tiễn', 'Vũ Khanh']"
"Vũ.","['indie viet', 'rock viet', 'v-pop', 'vietnamese singer-songwriter']",66,"['Binz', 'Da LAB', 'JSOL']"
"wüsh","['lo-fi beats']",41,"['oofoe', 'soho', 'Kavv']"
"Ta-ku","['abstract beats', 'indie soul', 'instrumental hip hop', 'vapor twitch']",49,"['matt mcwaters', 'Galimatias', 'Mereba']"
"Ky akasha","['lo-fi beats', 'lo-fi study']",48,"['Sweet Medicine', 'BVG', 'kudo']"
"Lucy Dacus","['art pop', 'indie pop']",69,"['boygenius', 'Phoebe Bridgers', 'Julien Baker']"
"TEN","['k-pop']",65,"['TAEYONG', 'ATEEZ', 'NCT 127']"
"Carufo","['sleep']",52,"['Sizmara', 'Pierrette Tremblay', 'Eyla Calmes']"
"Ryobu's Garden","['japanese traditional']",22,"['Alegria Cruz', 'Jacob Nieminen', 'Northern Sirens']"
"DeJ Loaf","['detroit hip hop', 'r&b', 'trap', 'trap queen']",67,"['Jacquees', 'Jhené Aiko', 'Bryson Tiller']"
"Cadmium Nightcore","['nightcore']",33,"['Rival Nightcore', 'Rosendale Nightcore', 'Nightcore Dreams']"
"The Marías","['bedroom pop', 'la indie']",78,"['Clairo', 'Faye Webster', 'Men I Trust']"
"Dylan","['contemporary country', 'country road', 'modern country rock']",72,"['Nate Smith', 'Tyler Braden', 'Bailey Zimmerman']"
"TLC","['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip pop', 'r&b', 'urban contemporary']",72,"[""Destiny's Child"", 'Blackstreet', 'Mary J. Blige']"
"DISH//","['anime', 'j-division', 'j-pop']",58,"['Novelbright', 'Sukima Switch', 'SEKAI NO OWARI']"
"Axwell","['edm', 'pop dance', 'progressive electro house']",66,"['Martin Garrix', 'Sandro Cavazza', 'Avicii']"
"noni","['christian hip hop', 'christian trap', 'nashville hip hop']",61,"['indie tribe', 'WHATUPRG', ""Torey D'Shaun""]"
"Clara Mae","['alt z', 'swedish pop']",53,"['shy martin', 'Boy In Space', 'AJ Mitchell']"
"Mad Zach","['experimental electronic', 'glitch hop']",31,"['yunis', 'Funi', 'Ekcle']"
"Bruno Major","['singer-songwriter pop']",67,"['Charlie Burg', 'Rex Orange County', 'Luke Chiang']"
"Rio Romeo","['pov: indie', 'weirdcore']",68,"['juju<3', 'Roar', 'Mitski']"
"Kavv","['lo-fi beats']",40,"['soho', 'Cantsleep', 'wüsh']"
"Najma Wallin","['sleep']",42,"['Yonatan Awate', 'Koby Laver', 'Tejal Yann']"
"Hös Copperfield","['french hip hop', 'pop urbaine', 'rap francais']",50,"['Zkr', 'Lamatrix', 'Rimkus']"
"Rich Amiri","['rage rap']",72,"['Ken Carson', 'Yeat', '507KAZ']"
"LeeHi","['k-pop']",67,"['d.ear', 'Junggigo', 'SOYOU']"
"SARO","['beatboxing']",26,"['INKIE', 'Vonox', 'Sxin']"
"Del Water Gap","['deep new americana', 'indie pop', 'pov: indie']",63,"['flipturn', 'ROLE MODEL', 'Briston Maroney']"
"Jayesslee","['viral pop']",48,"['Chlara', 'Joseph Vincent', 'Leanne & Naara']"
"MINO","['k-pop']",52,"['iKON', 'PENTAGON', 'EXO']"
"slowburn","['lo-fi study']",56,"['Pierson Booth', 'Late Night Tones', 'Krynoze']"
"Victoria Monét","['alternative r&b', 'r&b']",69,"['Lucky Daye', 'Chlöe', 'Coco Jones']"
"Band of Horses","['chamber pop', 'indie folk', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'stomp and holler']",61,"['The Shins', 'Death Cab for Cutie', 'The National']"
"Super Pipo","['slowed and reverb']",43,"['Vallvete', 'Mzlznzz', 'melanies husbands']"
"Justin Park","['bedroom r&b', 'chill r&b']",43,"['Jimmy Brown', 'CLUB BOYBND', 'emoji']"
"Mad Clown","['k-rap', 'korean pop']",49,"['Tiger JK', 'Punch', 'AILEE']"
"Cubicolor","['melodic house']",43,"['Solomon Grey', 'Hosini', 'Wood']"
"Timeflies","['indie pop rap']",49,"['Shawn Hook', 'Phoebe Ryan', 'Life of Dillon']"
"Lindsey Leblanc","['trap beats']",22,"[""Fathomist B't"", 'Timmy Tee', 'Tatchy']"
