listener,trackID,msPlayed
Olivier,T2839,2357190
Olivier,T2840,2419955
Olivier,T2841,274843
Olivier,T2842,4261060
Arnaud,T2843,281340
Arnaud,T2844,424616
Arnaud,T2845,251488
Elwin,T2845,900423
Elwin,T2846,304160
Elwin,T2847,259565
Elwin,T2848,392675
Fanny,T2845,4841216
Arnaud,T2849,204521
Arnaud,T2850,200978
Arnaud,T2851,573588
Elwin,T2850,1623584
Elwin,T2852,6540261
Elwin,T2853,771974
Elwin,T2851,6612655
Elwin,T2854,310622
Arnaud,T2855,453300
Arnaud,T2856,475136
Arnaud,T2857,346648
Arnaud,T2858,184343
Arnaud,T2859,202751
Fanny,T2860,294861
Fanny,T2859,227865
Arnaud,T2861,5666770
Arnaud,T3237,5666770
Arnaud,T2862,769970
Arnaud,T2863,189882
Arnaud,T925,7339604
Arnaud,T2864,7339604
Arnaud,T2865,444315
Arnaud,T2866,185280
Arnaud,T2867,1798793
Arnaud,T2868,491679
Arnaud,T2869,348966
Arnaud,T2870,429692
Arnaud,T2871,214459
Elwin,T2872,223663
Fanny,T2873,2234259
Fanny,T2870,662714
Fanny,T2871,220392
Olivier,T2872,11997832
Olivier,T2874,247933
Olivier,T2875,1701934
Olivier,T4593,1701934
Olivier,T2876,6461986
Olivier,T2877,229283
Arnaud,T2878,445187
Arnaud,T2879,314728
Olivier,T2880,714842
Arnaud,T2881,350768
Arnaud,T2882,3579154
Elwin,T2882,262754
Arnaud,T2883,548962
Arnaud,T2884,531492
Arnaud,T2885,249728
Arnaud,T1303,243232
Arnaud,T2886,243232
Arnaud,T6397,243232
Arnaud,T2887,202000
Arnaud,T2888,204000
Elwin,T2889,2317224
Elwin,T2600,953086
Elwin,T2890,953086
Elwin,T2891,517767
Elwin,T2892,685038
Elwin,T2888,572741
Elwin,T2893,746562
Arnaud,T2894,818179
Arnaud,T4295,818179
Arnaud,T2895,534706
Elwin,T2896,936009
Elwin,T2897,615302
Arnaud,T2898,926580
Arnaud,T2899,525217
Arnaud,T2900,1083400
Arnaud,T2901,337605
Elwin,T2902,638107
Elwin,T2903,210933
Fanny,T2904,195440
Fanny,T2901,213933
Fanny,T2905,2293537
Fanny,T2906,182890
Fanny,T2907,1901941
Fanny,T2908,3499261
Fanny,T2909,2036728
Fanny,T2910,197551
Fanny,T2911,189026
Fanny,T2912,637781
Fanny,T2913,2997038
Arnaud,T2914,213394
Fanny,T2914,845884
Arnaud,T2915,319186
Arnaud,T185,307914
Arnaud,T2916,307914
Fanny,T2917,234240
Arnaud,T2918,447609
Arnaud,T2919,589465
Arnaud,T2920,552140
Arnaud,T2036,247800
Arnaud,T2921,247800
Arnaud,T2922,308620
Arnaud,T2923,363331
Arnaud,T2924,235298
Arnaud,T2925,447759
Olivier,T2926,286804
Arnaud,T2927,431497
Arnaud,T2928,238585
Arnaud,T2929,199620
Arnaud,T2930,679875
Fanny,T2931,957538
Fanny,T2930,248173
Fanny,T2932,14188750
Fanny,T2933,8125044
Fanny,T2934,1015251
Arnaud,T2935,297000
Elwin,T2936,270083
Elwin,T2937,1578059
Elwin,T2935,293533
Elwin,T2938,2449558
Elwin,T2939,234866
Elwin,T2940,373833
Elwin,T2941,247103
Elwin,T2942,307184
Elwin,T2943,633476
Fanny,T2936,1484815
Fanny,T2944,325906
Fanny,T2945,193560
Fanny,T2946,609256
Fanny,T2935,1754723
Fanny,T2938,1918131
Fanny,T2940,562182
Fanny,T2947,469146
Fanny,T2948,503572
Fanny,T2941,181463
Fanny,T2949,584906
Fanny,T2950,4091753
Fanny,T2942,310217
Arnaud,T2951,249807
Fanny,T2951,4132466
Arnaud,T2952,1892216
Arnaud,T2953,1672587
Fanny,T2953,842529
Arnaud,T2954,221420
Arnaud,T2955,225520
Arnaud,T2956,381226
Arnaud,T2957,199266
Arnaud,T2958,562232
Arnaud,T2959,296613
Arnaud,T2960,841431
Arnaud,T2961,2367083
Arnaud,T2962,273266
Arnaud,T2963,192136
Arnaud,T2964,505200
Arnaud,T2965,513387
Fanny,T2966,217460
Arnaud,T2547,415148
Arnaud,T2967,415148
Arnaud,T2968,608881
Arnaud,T2969,7536838
Arnaud,T2970,343110
Arnaud,T2971,223066
Arnaud,T2972,266865
Elwin,T2972,346080
Elwin,T2973,492426
Arnaud,T2974,363272
Arnaud,T2975,426975
Arnaud,T2976,468655
Arnaud,T2977,250466
Arnaud,T2978,830676
Arnaud,T2979,389760
Elwin,T2980,278267
Fanny,T2981,1057005
Fanny,T2982,252840
Arnaud,T2983,540882
Arnaud,T2984,417715
Fanny,T2985,7551907
Fanny,T2986,1997973
Fanny,T2987,1767550
Fanny,T2988,2531731
Fanny,T2984,919025
Fanny,T2989,4338310
Fanny,T2990,182926
Fanny,T2991,1226942
Arnaud,T2992,822856
Arnaud,T2993,342352
Olivier,T2994,228913
Olivier,T2995,337616
Arnaud,T2996,508944
Arnaud,T2997,653884
Arnaud,T2998,301714
Arnaud,T2999,249240
Arnaud,T3000,201158
Arnaud,T3001,235506
Arnaud,T3002,465675
Fanny,T3002,1962047
Arnaud,T3003,370114
Arnaud,T3004,230746
Elwin,T3005,1884040
Elwin,T3006,305581
Elwin,T3004,1388608
Fanny,T3007,223998
Fanny,T3008,185815
Arnaud,T3009,590750
Arnaud,T3010,473576
Arnaud,T3011,754341
Arnaud,T3012,204241
Arnaud,T3013,672895
Arnaud,T3014,614604
Olivier,T3015,867520
Arnaud,T3016,185884
Arnaud,T3017,527142
Arnaud,T3018,247940
Arnaud,T3019,198240
Fanny,T3020,343111
Fanny,T3021,473482
Fanny,T3022,626578
Olivier,T3023,10323263
Olivier,T3024,231173
Olivier,T3025,1536516
Arnaud,T3026,645919
Elwin,T3026,344750
Fanny,T3026,180535
Arnaud,T3027,201922
Arnaud,T3028,181513
Arnaud,T3029,4401002
Arnaud,T3030,346239
Arnaud,T3031,337056
Arnaud,T3032,10881508
Arnaud,T3033,261320
Arnaud,T3034,1945928
Fanny,T3035,206026
Fanny,T3036,253296
Fanny,T3037,550036
Fanny,T3031,701495
Fanny,T3038,263847
Olivier,T3039,366907
Arnaud,T3040,321659
Arnaud,T3041,518062
Arnaud,T3042,362714
Fanny,T3043,331882
Arnaud,T3044,288473
Arnaud,T3045,314534
Arnaud,T3046,340392
Arnaud,T3047,230780
Arnaud,T3048,230780
Fanny,T3047,358926
Fanny,T3048,358926
Olivier,T3047,3343774
Olivier,T3048,3343774
Arnaud,T3049,185676
Arnaud,T3050,452480
Arnaud,T3051,671485
Arnaud,T3052,8087213
Fanny,T3053,249700
Fanny,T3051,3710888
Fanny,T3054,973548
Fanny,T3052,746659
Fanny,T3055,1008801
Fanny,T3056,2085051
Arnaud,T3057,278980
Arnaud,T3058,658597
Arnaud,T3059,302330
Elwin,T3060,1190102
Elwin,T3059,3983825
Elwin,T3061,265511
Arnaud,T3062,197920
Arnaud,T3063,226910
Arnaud,T4517,226910
Arnaud,T3064,245173
Fanny,T3065,1162615
Fanny,T3066,1941422
Arnaud,T3067,307153
Elwin,T3067,308219
Fanny,T3067,352073
Arnaud,T3068,187573
Arnaud,T3069,440515
Arnaud,T3070,258879
Arnaud,T3071,330543
Arnaud,T3072,246540
Arnaud,T3073,278418
Arnaud,T3074,485412
Arnaud,T3075,224000
Arnaud,T5868,224000
Arnaud,T3076,254860
Arnaud,T3077,586284
Arnaud,T3078,6406306
Arnaud,T3079,224400
Arnaud,T3080,310781
Arnaud,T6223,310781
Fanny,T3080,396320
Fanny,T6223,396320
Arnaud,T3081,219805
Arnaud,T3082,2211792
Arnaud,T3083,595662
Elwin,T3084,1711608
Elwin,T5447,1711608
Elwin,T3083,1047368
Fanny,T3085,656042
Arnaud,T3086,256940
Arnaud,T3087,768155
Arnaud,T3088,597771
Elwin,T3089,713145
Elwin,T6034,713145
Elwin,T3088,266159
Arnaud,T3090,197733
Arnaud,T3091,200028
Fanny,T3092,394548
Arnaud,T3093,217626
Arnaud,T3094,597600
Elwin,T3094,3249746
Arnaud,T3095,464373
Arnaud,T3096,1736410
Fanny,T3096,270387
Arnaud,T3097,3538920
Arnaud,T3098,212710
Arnaud,T3099,265026
Arnaud,T3100,268852
Fanny,T3101,4514074
Fanny,T3102,676692
Fanny,T3103,931453
Arnaud,T3104,184453
Olivier,T3104,7041155
Arnaud,T3105,267194
Fanny,T3106,230400
Fanny,T3107,213061
Fanny,T3108,198367
Fanny,T3109,272197
Fanny,T3110,247823
Fanny,T3111,500692
Fanny,T3112,243716
Fanny,T3113,755047
Arnaud,T3114,400904
Arnaud,T3115,468329
Arnaud,T3116,331137
Arnaud,T3117,202866
Arnaud,T3118,496861
Arnaud,T3119,181560
Arnaud,T3120,202933
Arnaud,T3121,287368
Arnaud,T3122,519999
Arnaud,T3123,374025
Arnaud,T3124,537843
Fanny,T3124,1544974
Arnaud,T3125,870550
Arnaud,T3126,617164
Arnaud,T3127,682190
Arnaud,T3128,461250
Arnaud,T3129,183483
Elwin,T3129,332908
Fanny,T3130,198946
Fanny,T3131,488718
Fanny,T3129,287668
Arnaud,T3132,1165080
Arnaud,T3133,180000
Arnaud,T3134,483582
Arnaud,T3135,235632
Arnaud,T3136,1133054
Arnaud,T3137,215493
Arnaud,T3138,190553
Arnaud,T3139,519143
Elwin,T3138,1324294
Fanny,T3138,646891
Fanny,T3140,237942
Arnaud,T3141,1395175
Arnaud,T3142,198060
Arnaud,T3143,317260
Arnaud,T3144,443835
Arnaud,T3145,307200
Arnaud,T3146,687776
Arnaud,T3147,274405
Arnaud,T3148,1455405
Elwin,T3149,418926
Elwin,T3148,246933
Arnaud,T3150,189586
Arnaud,T3151,700008
Arnaud,T3152,289090
Arnaud,T3153,224478
Arnaud,T3154,313705
Arnaud,T3155,862379
Olivier,T3156,2090678
Arnaud,T3157,242384
Arnaud,T3158,652758
Arnaud,T3159,218156
Arnaud,T3160,223670
Arnaud,T3161,1468100
Arnaud,T3162,281600
Arnaud,T3163,186567
Fanny,T3163,186567
Arnaud,T3164,290040
Arnaud,T3165,6673737
Arnaud,T3166,248402
Arnaud,T3167,5043066
Arnaud,T3168,6427057
Arnaud,T3169,191100
Olivier,T3170,3822415
Arnaud,T3171,302598
Olivier,T2101,709007
Olivier,T3172,709007
Olivier,T3173,296153
Olivier,T3174,288583
Olivier,T3175,333606
Arnaud,T3176,8525868
Arnaud,T3177,958972
Arnaud,T3178,741818
Arnaud,T3179,232306
Arnaud,T3180,883095
Elwin,T3181,196880
Fanny,T3181,3134558
Arnaud,T3182,189933
Fanny,T3182,1689609
Olivier,T3183,443778
Arnaud,T3184,271132
Arnaud,T3185,224082
Arnaud,T3186,901884
Arnaud,T3187,339240
Arnaud,T3188,540350
Arnaud,T3189,240800
Arnaud,T3190,468069
Arnaud,T3191,356739
Arnaud,T3192,242126
Arnaud,T3193,244730
Fanny,T3194,2095364
Fanny,T3192,1010570
Olivier,T3192,1228746
Arnaud,T3195,3054170
Arnaud,T3197,3054170
Arnaud,T3196,3008099
Olivier,T3195,208405
Olivier,T3197,208405
Arnaud,T3198,219360
Fanny,T3199,2318438
Fanny,T3200,248748
Arnaud,T3201,364567
Fanny,T3202,643372
Arnaud,T3203,223535
Arnaud,T3204,987951
Arnaud,T5610,987951
Arnaud,T3205,390400
Arnaud,T1025,182306
Arnaud,T3206,182306
Arnaud,T4638,182306
Arnaud,T3207,187244
Arnaud,T3208,587009
Arnaud,T3209,254346
Elwin,T3208,477413
Elwin,T3210,189259
Arnaud,T3211,1376216
Elwin,T3212,382903
Elwin,T3213,186721
Fanny,T3214,247320
Fanny,T3213,313985
Arnaud,T3215,1202132
Arnaud,T3216,257344
Elwin,T3217,289349
Elwin,T3215,902474
Fanny,T3218,6557324
Olivier,T3215,7610229
Arnaud,T3219,672000
Arnaud,T3220,616149
Arnaud,T3221,664230
Arnaud,T3222,253755
Arnaud,T3223,586427
Arnaud,T3224,192039
Arnaud,T3225,285833
Fanny,T3226,327931
Arnaud,T3227,268866
Arnaud,T3228,190005
Arnaud,T3229,892320
Elwin,T3230,3461282
Fanny,T3230,666006
Fanny,T3231,291985
Arnaud,T3232,401546
Arnaud,T3233,272568
Arnaud,T3234,1104755
Elwin,T3234,1722073
Arnaud,T3235,259627
Arnaud,T3236,728110
Elwin,T2861,274598
Elwin,T3237,274598
Elwin,T3238,201666
Arnaud,T3239,201691
Arnaud,T3240,4081065
Arnaud,T3241,261685
Fanny,T3240,344582
Arnaud,T3242,2973760
Arnaud,T3243,3801271
Arnaud,T3244,204904
Arnaud,T3245,382522
Arnaud,T3246,195824
Arnaud,T3247,200960
Arnaud,T3248,1303632
Fanny,T3249,193217
Fanny,T3250,5498992
Fanny,T3251,4266458
Arnaud,T3252,198488
Arnaud,T3253,5097685
Arnaud,T3254,194382
Elwin,T3255,824620
Elwin,T3254,330432
Arnaud,T3256,218693
Arnaud,T6240,218693
Arnaud,T3257,343386
Arnaud,T3258,1235673
Elwin,T3258,322143
Arnaud,T3259,401194
Arnaud,T3260,236146
Elwin,T3261,1128810
Elwin,T3262,4338820
Elwin,T3263,3255852
Elwin,T3264,268446
Elwin,T3265,280096
Elwin,T3266,300999
Elwin,T3267,293506
Elwin,T3268,319363
Elwin,T3269,261093
Elwin,T3270,231141
Arnaud,T3271,210410
Arnaud,T3272,348030
Arnaud,T1187,215449
Arnaud,T3273,215449
Arnaud,T3629,215449
Olivier,T3274,405855
Arnaud,T3275,270000
Olivier,T3276,421715
Arnaud,T3277,349059
Arnaud,T3278,542079
Elwin,T3279,284760
Elwin,T3280,4868704
Elwin,T3278,1514877
Elwin,T3281,214743
Arnaud,T3282,3077716
Arnaud,T3285,3077716
Arnaud,T4535,3077716
Elwin,T3283,197165
Elwin,T3284,197267
Fanny,T3282,11744014
Fanny,T3285,11744014
Fanny,T4535,11744014
Olivier,T3282,18831582
Olivier,T3285,18831582
Olivier,T4535,18831582
Arnaud,T3286,193000
Arnaud,T3287,417892
Fanny,T3287,424062
Arnaud,T3288,362252
Arnaud,T5268,362252
Arnaud,T3289,578402
Arnaud,T3290,578402
Olivier,T3289,5319579
Olivier,T3290,5319579
Olivier,T3291,346194
Arnaud,T3292,555373
Elwin,T3293,1403091
Elwin,T3292,844582
Arnaud,T3294,289628
Elwin,T3294,381332
Elwin,T3295,1513832
Arnaud,T3296,450586
Arnaud,T3297,5297133
Fanny,T3298,225105
Arnaud,T3299,201334
Arnaud,T3300,201334
Fanny,T3299,1186385
Fanny,T3300,1186385
Olivier,T3299,201335
Olivier,T3300,201335
Arnaud,T3301,405069
Arnaud,T3302,6005783
Elwin,T3302,341252
Fanny,T3302,951149
Arnaud,T3303,199820
Arnaud,T3708,199820
Elwin,T3304,393110
Elwin,T3305,213497
Arnaud,T3306,662415
Arnaud,T3307,250426
Elwin,T3308,248714
Arnaud,T3309,827882
Fanny,T3310,1412473
Arnaud,T3311,204758
Elwin,T3311,1503914
Elwin,T3312,272376
Arnaud,T3313,786780
Arnaud,T3314,193608
Arnaud,T3315,1979396
Arnaud,T3316,216320
Elwin,T3317,237340
Fanny,T3318,920111
Fanny,T3316,978861
Arnaud,T3319,603214
Arnaud,T3320,272263
Elwin,T3321,305101
Elwin,T3322,709518
Elwin,T3323,761246
Elwin,T3324,293162
Arnaud,T3325,214373
Arnaud,T4779,214373
Fanny,T3326,225896
Fanny,T3327,349514
Fanny,T3328,302116
Fanny,T3325,214336
Fanny,T4779,214336
Arnaud,T3329,184615
Olivier,T3330,204503
Arnaud,T3331,450530
Arnaud,T3332,317846
Arnaud,T3333,324324
Arnaud,T3334,280000
Arnaud,T3335,227743
Fanny,T3336,190058
Arnaud,T3337,222573
Arnaud,T3338,479944
Olivier,T3339,849882
Arnaud,T3340,797760
Olivier,T3341,299854
Olivier,T3342,200600
Arnaud,T3343,199337
Arnaud,T3344,217602
Arnaud,T3345,342000
Arnaud,T3346,345704
Arnaud,T3347,496776
Arnaud,T3348,304826
Arnaud,T3349,3643720
Arnaud,T3350,213413
Arnaud,T3351,247368
Arnaud,T3352,358548
Olivier,T3353,401917
Arnaud,T3354,370186
Arnaud,T3355,188320
Arnaud,T3356,337293
Fanny,T3357,360353
Fanny,T3356,3957766
Olivier,T3358,385360
Arnaud,T3359,2556659
Arnaud,T3360,233901
Arnaud,T4773,233901
Arnaud,T3361,517508
Fanny,T3361,245600
Arnaud,T3362,224753
Arnaud,T3363,331818
Arnaud,T3364,767530
Arnaud,T3365,270947
Arnaud,T3366,372657
Fanny,T3367,278741
Fanny,T3365,198440
Olivier,T3365,1587439
Arnaud,T3368,277823
Elwin,T3369,191430
Elwin,T3370,348793
Elwin,T3368,1141651
Fanny,T3368,236972
Arnaud,T3371,203630
Arnaud,T3372,630295
Arnaud,T3373,1223164
Arnaud,T3374,1844287
Arnaud,T3375,355920
Arnaud,T3376,363709
Arnaud,T3377,3532297
Arnaud,T3378,305877
Arnaud,T3379,224257
Arnaud,T3380,334199
Arnaud,T3381,295515
Elwin,T3382,571193
Arnaud,T3383,482986
Elwin,T3384,2954551
Elwin,T3385,193681
Elwin,T3386,4060460
Elwin,T3387,1419527
Elwin,T3388,5554041
Elwin,T3389,315969
Elwin,T3390,272224
Elwin,T3391,208333
Elwin,T3392,256193
Elwin,T3393,226433
Elwin,T1391,3145846
Elwin,T3394,3145846
Elwin,T3395,1169365
Elwin,T3396,200333
Elwin,T3397,3992256
Elwin,T3398,954364
Elwin,T3399,2904383
Elwin,T106,3522332
Elwin,T3400,3522332
Elwin,T3401,466937
Elwin,T3402,617911
Elwin,T3403,395809
Elwin,T3404,9878898
Elwin,T3405,222120
Elwin,T3406,6439922
Elwin,T3383,10510657
Elwin,T3407,4880009
Arnaud,T3408,278880
Arnaud,T3409,834000
Arnaud,T3410,399073
Arnaud,T3411,647692
Elwin,T3412,181597
Arnaud,T3413,333718
Arnaud,T3414,189729
Arnaud,T3415,1323512
Arnaud,T3416,3613643
Arnaud,T3417,462498
Arnaud,T3418,770145
Arnaud,T3419,677644
Arnaud,T3420,591304
Arnaud,T3421,1012935
Arnaud,T3422,447270
Arnaud,T3423,311612
Arnaud,T3424,1095647
Arnaud,T3425,450000
Arnaud,T3426,312000
Arnaud,T3427,682496
Arnaud,T3428,495064
Olivier,T3429,282389
Arnaud,T3430,240541
Arnaud,T3431,299775
Arnaud,T3432,620304
Arnaud,T3433,244956
Arnaud,T3434,261560
Elwin,T3435,444186
Elwin,T3436,1152230
Arnaud,T3437,284672
Arnaud,T3438,224130
Olivier,T3438,224131
Arnaud,T3439,430242
Elwin,T3440,347865
Elwin,T3441,422199
Elwin,T3442,3161510
Elwin,T3443,367552
Elwin,T3444,196713
Elwin,T3445,323733
Elwin,T3446,3906929
Elwin,T3447,281432
Elwin,T3448,3993161
Elwin,T3449,2258434
Elwin,T3450,1522859
Elwin,T3451,5232006
Elwin,T3452,248000
Elwin,T3453,435075
Elwin,T3454,212642
Elwin,T3455,197471
Elwin,T3456,4944228
Elwin,T3457,204292
Elwin,T3458,214165
Elwin,T3459,7392540
Elwin,T3460,2097756
Olivier,T3459,3761251
Elwin,T3461,406946
Elwin,T3462,489064
Elwin,T3463,418542
Elwin,T3464,535936
Elwin,T3465,1466607
Elwin,T3466,753485
Elwin,T3467,470273
Elwin,T3468,796705
Elwin,T3469,1306520
Elwin,T3470,2941401
Elwin,T3471,251230
Elwin,T3472,466662
Elwin,T3473,225173
Elwin,T3474,204400
Fanny,T3475,299697
Elwin,T3476,802176
Elwin,T3477,235588
Elwin,T3478,594916
Elwin,T3479,204041
Elwin,T3480,825340
Elwin,T3481,930980
Elwin,T3482,198860
Elwin,T3483,218630
Elwin,T3484,1975080
Elwin,T3485,330632
Elwin,T3486,504460
Elwin,T3487,458508
Elwin,T3488,10836109
Elwin,T3489,2448196
Elwin,T6311,2448196
Elwin,T3490,239579
Elwin,T3491,485092
Elwin,T3492,746698
Elwin,T3493,4966673
Elwin,T3494,943783
Elwin,T3495,2086877
Elwin,T3496,613548
Elwin,T3497,476186
Elwin,T3498,229028
Elwin,T3499,273801
Elwin,T3500,2063876
Elwin,T3501,223004
Elwin,T3502,181837
Elwin,T3503,573954
Elwin,T3504,233707
Elwin,T3505,183120
Elwin,T3506,2157111
Elwin,T3507,412039
Elwin,T3508,1299791
Elwin,T3509,218253
Elwin,T3510,2586869
Elwin,T3511,1669419
Elwin,T3512,808583
Elwin,T3513,639383
Elwin,T3514,419554
Elwin,T3515,399071
Elwin,T3516,2509674
Elwin,T3517,360500
Elwin,T3518,316764
Elwin,T3519,1092299
Elwin,T3520,1910206
Elwin,T3521,604470
Elwin,T3522,260480
Elwin,T3523,3304355
Elwin,T3524,906820
Elwin,T3525,338982
Elwin,T3526,206786
Elwin,T3527,664834
Elwin,T3528,2230904
Elwin,T3529,2555231
Elwin,T3530,814816
Elwin,T3531,598043
Elwin,T3532,640000
Elwin,T3533,2883535
Elwin,T3534,390602
Elwin,T3535,3964943
Elwin,T3536,678347
Elwin,T3537,771939
Elwin,T3538,2201683
Elwin,T3539,282232
Elwin,T3540,2452132
Elwin,T3541,1087341
Elwin,T3542,184090
Elwin,T3543,195256
Elwin,T3544,203133
Elwin,T3545,1023084
Elwin,T3546,297450
Elwin,T3547,2833182
Elwin,T3548,2357894
Elwin,T3549,686667
Elwin,T3550,2201316
Elwin,T3551,1216294
Elwin,T3552,1936712
Elwin,T3553,717760
Elwin,T3554,402159
Fanny,T3488,304163
Fanny,T3555,684486
Fanny,T3514,1040590
Fanny,T3532,307295
Olivier,T3488,3478942
Olivier,T3493,4551780
Elwin,T3556,356546
Elwin,T3557,266336
Elwin,T3558,272042
Elwin,T3559,607364
Elwin,T3560,661452
Elwin,T3561,541204
Elwin,T3562,223462
Elwin,T3563,284316
Elwin,T3564,215598
Elwin,T3565,377415
Elwin,T3566,336652
Elwin,T3567,394051
Elwin,T3568,955644
Elwin,T3569,1142273
Elwin,T3570,1005730
Elwin,T3571,304833
Elwin,T3572,2706685
Elwin,T3573,196693
Elwin,T3574,180219
Elwin,T3575,281520
Elwin,T3576,3713641
Elwin,T3577,692721
Elwin,T3578,449459
Elwin,T3579,1637620
Elwin,T3580,2881404
Elwin,T3581,3357472
Elwin,T3582,2187880
Elwin,T3583,6145815
Elwin,T3584,1541577
Elwin,T3585,340111
Elwin,T3586,1252890
Elwin,T3587,454642
Elwin,T3588,1263327
Elwin,T3589,542980
Elwin,T3590,199068
Elwin,T3591,1041218
Elwin,T3592,2947397
Elwin,T3593,2705203
Elwin,T3594,673570
Elwin,T3595,2098578
Elwin,T3596,2267829
Elwin,T3597,232318
Elwin,T3598,786931
Elwin,T3599,621437
Elwin,T3600,677665
Elwin,T3601,677665
Olivier,T3600,3770840
Olivier,T3601,3770840
Elwin,T3602,529153
Elwin,T3603,565219
Elwin,T3604,2505641
Elwin,T3605,1147695
Fanny,T3605,224469
Elwin,T3606,3517026
Elwin,T3607,8748208
Elwin,T3608,292360
Elwin,T3609,828996
Elwin,T2687,6422297
Elwin,T3610,6422297
Elwin,T6352,6422297
Elwin,T3611,789316
Elwin,T3612,211963
Elwin,T3613,939012
Elwin,T3614,2600506
Elwin,T3615,3031945
Elwin,T3616,7084444
Elwin,T3617,1252697
Elwin,T2023,620944
Elwin,T3618,620944
Elwin,T3619,392688
Elwin,T3620,2751521
Elwin,T3621,1204096
Elwin,T3622,1373022
Elwin,T3623,406102
Elwin,T3624,903086
Elwin,T3625,1035550
Elwin,T3626,389174
Elwin,T3627,884601
Elwin,T3628,1691025
Elwin,T1187,1536515
Elwin,T3273,1536515
Elwin,T3629,1536515
Elwin,T3630,2532183
Elwin,T3631,1118009
Elwin,T3632,823312
Elwin,T3633,2430907
Elwin,T3634,346183
Elwin,T3635,613459
Elwin,T3636,1277953
Elwin,T3637,538403
Elwin,T3638,322383
Elwin,T3639,1994238
Elwin,T3640,188916
Elwin,T3641,190266
Elwin,T3642,529610
Elwin,T3643,387070
Elwin,T3644,473248
Elwin,T3645,364836
Elwin,T3646,273479
Elwin,T3647,187619
Elwin,T2038,4631422
Elwin,T3648,4631422
Elwin,T3649,1165313
Elwin,T3650,2353069
Elwin,T3651,2408174
Elwin,T3652,618857
Elwin,T3653,295572
Elwin,T3654,302522
Elwin,T3655,224880
Elwin,T3656,387861
Elwin,T3657,6500689
Elwin,T3658,1476908
Elwin,T3659,272701
Elwin,T3660,1465934
Elwin,T3661,631286
Elwin,T3662,305899
Elwin,T3663,2066560
Elwin,T469,320356
Elwin,T3664,320356
Elwin,T5752,320356
Elwin,T3665,271176
Elwin,T3666,874060
Elwin,T3667,486346
Elwin,T3668,1293274
Elwin,T3669,5635622
Elwin,T3670,3125933
Elwin,T3671,2159810
Elwin,T3672,1741540
Elwin,T3673,1526675
Elwin,T3674,295093
Elwin,T3675,212226
Elwin,T3676,1309722
Elwin,T3677,1442692
Elwin,T3678,963558
Elwin,T3679,516506
Elwin,T3680,1029876
Elwin,T17,478626
Elwin,T3681,478626
Elwin,T3682,521903
Elwin,T3683,438404
Elwin,T3684,2240125
Elwin,T3685,6300498
Elwin,T3686,1363710
Elwin,T3687,229325
Elwin,T3688,338048
Elwin,T3689,3104566
Elwin,T3690,1009413
Elwin,T3691,233550
Elwin,T3692,332422
Elwin,T3693,1826891
Elwin,T3694,3321249
Elwin,T3695,3594899
Elwin,T3696,1265463
Elwin,T3697,472782
Elwin,T1596,4411893
Elwin,T3698,4411893
Elwin,T3699,189015
Elwin,T3700,241589
Elwin,T3701,11972004
Elwin,T3702,1240643
Elwin,T3703,817585
Elwin,T3704,197353
Elwin,T3705,1363511
Elwin,T3706,1900987
Elwin,T3707,1805375
Elwin,T3303,4429256
Elwin,T3708,4429256
Elwin,T3709,2461254
Elwin,T3710,349347
Elwin,T3711,335472
Elwin,T3712,600720
Elwin,T3713,1816262
Elwin,T3714,1135447
Elwin,T3715,830419
Elwin,T3716,577199
Elwin,T3717,2485087
Elwin,T3718,222173
Elwin,T3719,2419548
Elwin,T3720,331083
Elwin,T3721,1638959
Elwin,T3722,324498
Fanny,T3660,286253
Fanny,T3671,202192
Fanny,T3705,280485
Olivier,T3693,230533
Olivier,T3670,222734
Olivier,T3701,5019572
Olivier,T3667,1350490
Elwin,T3723,3572099
Elwin,T3724,235753
Elwin,T3725,7267998
Elwin,T3726,387436
Elwin,T3727,197453
Elwin,T3728,237810
Elwin,T3729,417073
Elwin,T3730,3861511
Elwin,T3731,1797570
Elwin,T3732,1978466
Elwin,T3733,5921938
Elwin,T3734,218806
Elwin,T3735,942735
Elwin,T3736,4935070
Elwin,T3737,636892
Elwin,T3738,949433
Elwin,T3739,423994
Elwin,T3740,1785081
Elwin,T3741,1162728
Elwin,T3742,1994339
Elwin,T3743,1181660
Elwin,T3744,200560
Elwin,T3745,210216
Elwin,T3746,1447627
Elwin,T3747,438829
Elwin,T3748,2376119
Elwin,T3749,310797
Elwin,T3750,1291721
Elwin,T3751,1644429
Elwin,T3752,355632
Elwin,T3753,286636
Elwin,T3754,404502
Elwin,T3755,694605
Elwin,T3756,200156
Elwin,T3757,252629
Elwin,T3758,944573
Elwin,T3759,309792
Elwin,T3760,451603
Elwin,T3761,374153
Elwin,T3762,950753
Elwin,T3763,1945367
Elwin,T3764,283733
Elwin,T3765,1465929
Elwin,T3766,503912
Elwin,T3767,4482495
Elwin,T3768,1328302
Elwin,T3769,242143
Elwin,T3770,366960
Elwin,T3771,964260
Elwin,T3772,648996
Elwin,T3773,273187
Elwin,T3774,268879
Elwin,T3775,3038418
Elwin,T3776,1074772
Elwin,T3777,459812
Elwin,T3778,223735
Elwin,T3779,375030
Elwin,T3780,1072449
Elwin,T3781,680302
Elwin,T3782,240733
Elwin,T3783,284733
Elwin,T3784,303745
Elwin,T3785,859068
Elwin,T3786,817296
Elwin,T3787,258880
Elwin,T3788,221909
